id,busId,tripId,latitude,longitude,speed,heading,accuracy,timestamp
94266575-406a-4b0e-806e-cb947b8b51eb,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.148460472029862,76.93733326173134,309.2049259258163,308.74403618514714,0,2026-09-01T14:54:13.025Z
221df408-07e8-46c1-9fcc-251fa0c41319,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.148550420258328,76.93718290213651,309.2049259258163,146.98513660209687,0,2026-09-01T14:54:13.290Z
37113919-171b-4930-b5fa-dcb5cc10f90b,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.147967485104749,76.93757531249484,309.2049259258163,146.98513660209687,0,2026-09-01T14:54:13.540Z
cd47cd13-a341-4aed-99cb-e178862548da,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.14738454995117,76.93796772285316,309.2049259258163,146.98513660209687,0,2026-09-01T14:54:13.791Z
a0d86517-0baa-4f4e-a00f-9703d70d4b6d,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.14706072913219,76.93810381795673,309.2049259258163,167.23815539254542,0,2026-09-01T14:54:14.041Z
d8730ad1-3387-4536-b636-3225c2e632e6,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.146885949122414,76.9374966832762,309.2049259258163,287.13746359047866,0,2026-09-01T14:54:14.303Z
b66a21e4-19d6-4820-8091-9a14c2cc3a60,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.147308559645667,76.9367034460266,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:14.568Z
a3392015-75a7-4149-af4a-ea2b20472f07,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.147897711192948,76.93632112505153,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:14.831Z
6ace88bb-dcdc-4c6c-b327-f61c5a86ace4,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.14848686274023,76.93593880407646,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:15.096Z
ee59403b-7fe2-44c0-b8e2-f083a07285ed,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.14907601428751,76.9355564831014,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:15.361Z
a2962c40-730d-4d00-be09-c38b997bc3e7,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.149665165834792,76.93517416212632,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:15.613Z
aee58fc2-d7b4-47fe-b19a-95f1f1a07b46,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.150254317382073,76.93479184115125,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:15.878Z
5790fca1-fb4c-40b9-ac31-af2374aee67f,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.150843468929354,76.93440952017617,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:16.143Z
37d6f067-aa54-4864-8439-1e63c14ed71a,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.151432620476635,76.93402719920111,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:16.393Z
5b317768-5882-4b88-ab93-2056b1bf1286,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.152021772023916,76.93364487822603,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:16.658Z
29086b50-3bda-4933-87c4-039acca15533,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.152610923571197,76.93326255725097,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:16.922Z
23b57b53-ee9a-4657-aa1b-f788c2bfaa5d,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.153200075118479,76.93288023627589,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:17.171Z
3dbbdc67-dc1a-44b6-9021-510addfd6b65,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.15378922666576,76.93249791530083,309.2049259258163,327.93839649575557,0,2026-09-01T14:54:17.422Z
988f9d0b-a5f3-464d-8a0d-eea8f03a524b,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.153204882232135,76.93100471822302,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:17.687Z
92819bf6-18d6-4618-899c-25bd792f3696,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.15286210653201,76.93037814283427,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:17.937Z
3ad90671-b606-4ef6-a3cd-18c632234dea,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.152519330831886,76.92975156744554,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:18.202Z
f8ed09fc-c382-4100-a016-955f56323df7,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.152176555131762,76.9291249920568,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:18.451Z
3f44250e-4b7e-41a6-ae02-bfe2c3d4a3e0,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.151833779431636,76.92849841666806,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:18.703Z
a2f9b5ce-c0fe-4372-8f58-7538210b72f0,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.151491003731511,76.92787184127933,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:18.954Z
7ea0a9ff-e8c1-452c-ac0d-5c29400a3927,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.151148228031387,76.92724526589059,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:19.205Z
baff6546-4118-45f0-92f1-2e92ba9cf642,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.150805452331262,76.92661869050184,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:19.470Z
507e3eae-c3f8-4b00-bcbd-5a9846e4f570,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.150462676631136,76.9259921151131,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:19.736Z
c1e9e9e6-b130-41eb-b676-e0333c08c99a,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.150119900931012,76.92536553972437,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:19.988Z
6ddc540c-d9b6-41c3-a44c-7b4c14245e36,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.149777125230887,76.92473896433563,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:20.252Z
44618bd4-1ad9-427b-ab98-5bb5a651681e,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.149434349530763,76.9241123889469,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:20.503Z
8c162f37-6c2f-443c-9193-9df5de2fa5d8,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.149091573830637,76.92348581355816,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:20.753Z
cc68f6e9-db82-4b4b-9045-43209dc31eda,bus-01,5421c246-f5f6-4369-b57b-705d0de02fc1,15.148748798130512,76.92285923816941,309.2049259258163,240.46041195926142,0,2026-09-01T14:54:21.003Z
531e579a-7830-4625-ab5b-f5eeb795f2ef,bus-01,4a6855f1-5d1b-44c7-bbd6-80c4d3cdcf2c,15.141934483813351,76.94575921146829,309.2049259258163,308.74403618514714,0,2026-09-01T15:35:37.444Z
dd5862a4-89d8-4573-8d63-4b6809707a7a,bus-01,4a6855f1-5d1b-44c7-bbd6-80c4d3cdcf2c,15.142369549694452,76.94519748148582,309.2049259258163,308.74403618514714,0,2026-09-01T15:35:37.697Z
91e74bab-baff-417a-a6d8-6cbedb8cb0f5,bus-01,4a6855f1-5d1b-44c7-bbd6-80c4d3cdcf2c,15.142804615575553,76.94463575150336,309.2049259258163,308.74403618514714,0,2026-09-01T15:35:37.960Z
83689173-3b54-46a7-b59f-cebbd16be18f,bus-01,4a6855f1-5d1b-44c7-bbd6-80c4d3cdcf2c,15.143239681456654,76.9440740215209,309.2049259258163,308.74403618514714,0,2026-09-01T15:35:38.225Z
e95f3333-a4b5-4d18-a35c-d75405de85be,bus-01,4a6855f1-5d1b-44c7-bbd6-80c4d3cdcf2c,15.143674747337753,76.94351229153844,309.2049259258163,308.74403618514714,0,2026-09-01T15:35:38.490Z
362715de-b53f-48f0-a7b8-f8a421b7ded4,bus-01,4a6855f1-5d1b-44c7-bbd6-80c4d3cdcf2c,15.144109813218854,76.94295056155597,309.2049259258163,308.74403618514714,0,2026-09-01T15:35:38.754Z
9f379b8c-3e71-4f0a-b908-8735e48f61c2,bus-01,4a6855f1-5d1b-44c7-bbd6-80c4d3cdcf2c,15.144544879099955,76.94238883157351,309.2049259258163,308.74403618514714,0,2026-09-01T15:35:39.005Z
4a24950f-e9e8-41d0-b3c9-b60b355fb567,bus-01,4a6855f1-5d1b-44c7-bbd6-80c4d3cdcf2c,15.144979944981056,76.94182710159104,309.2049259258163,308.74403618514714,0,2026-09-01T15:35:39.268Z
8eaa2b2a-87c5-4d19-8889-2d05d77fa7a2,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.141934483813351,76.94575921146829,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:00.599Z
505efeb4-ee94-49b5-b6d5-654aa2b20893,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.142369549694452,76.94519748148582,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:00.864Z
6f08affb-66cb-4a55-a456-872b0f7ece82,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.142804615575553,76.94463575150336,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:01.115Z
0b52df89-c4a9-4ce3-bbbc-18b47a40ec0b,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.143239681456654,76.9440740215209,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:01.379Z
09eb0d76-56d4-4051-b39e-7bf2dda1c6e6,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.143674747337753,76.94351229153844,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:01.631Z
5c2d7cb0-a522-44a1-ae1d-a7a9586d079c,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.144109813218854,76.94295056155597,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:01.882Z
a7f14294-beaa-446a-9389-affe180f670c,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.144544879099955,76.94238883157351,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:02.133Z
a995ec5d-750d-437e-9891-37fa8e31c00a,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.144979944981056,76.94182710159104,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:02.384Z
d4238230-74c0-40a7-97e0-e211cda94e0b,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.145415010862157,76.94126537160858,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:02.637Z
60209bf3-eb63-4d06-a08c-e6d57a2f6c2a,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.145850076743258,76.94070364162613,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:02.889Z
662b4f74-2294-404a-ba9d-7f23ae6ca6fc,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.14628514262436,76.94014191164366,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:03.155Z
13837f16-2ea4-4ab8-84a9-d26ae2d755d5,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.14672020850546,76.9395801816612,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:03.406Z
93fd254a-c770-4735-92ff-0b583dbd7dfe,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.147155274386561,76.93901845167873,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:03.658Z
dabe0c44-22cf-4d69-a490-ca1d002bc150,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.147590340267662,76.93845672169627,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:03.907Z
77a3a8b9-ddad-49a5-a87a-1b8e2846c393,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.148025406148761,76.9378949917138,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:04.159Z
be0c0e1c-1fb6-487a-b607-39c6759cd24c,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.148460472029862,76.93733326173134,309.2049259258163,308.74403618514714,0,2026-09-01T15:41:04.409Z
64a3cf1b-34e5-4984-969a-ae1a946a2a67,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.148550420258328,76.93718290213651,309.2049259258163,146.98513660209687,0,2026-09-01T15:41:04.661Z
9a62512f-041a-4c10-8002-0546df58ee9d,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.147967485104749,76.93757531249484,309.2049259258163,146.98513660209687,0,2026-09-01T15:41:04.914Z
b04fe849-ba6b-4bb7-a749-a0f424fd7cba,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.14738454995117,76.93796772285316,309.2049259258163,146.98513660209687,0,2026-09-01T15:41:05.167Z
3a949c16-e716-49f8-b1b8-fa6bbd3fee0f,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.14706072913219,76.93810381795673,309.2049259258163,167.23815539254542,0,2026-09-01T15:41:05.432Z
1915b912-7ebc-4529-9275-2e8cfdfd0a70,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.146885949122414,76.9374966832762,309.2049259258163,287.13746359047866,0,2026-09-01T15:41:05.684Z
f02ea5c9-5e72-48ef-a690-ce2aa80eda77,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.147308559645667,76.9367034460266,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:05.950Z
6802fa64-9b72-4e3f-b9a3-7fb72371e9bc,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.147897711192948,76.93632112505153,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:06.203Z
18abcc0a-a99d-4b67-a612-d469b0d5a409,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.14848686274023,76.93593880407646,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:06.464Z
d97d1224-91c6-4ce4-98f8-fd2014b0e9fb,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.14907601428751,76.9355564831014,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:06.729Z
d74e9be8-a50a-4078-abc8-efd91ac94c93,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.149665165834792,76.93517416212632,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:06.981Z
ba706fd9-8941-4f97-8448-c921044392b7,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.150254317382073,76.93479184115125,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:07.232Z
c533c8ad-21a4-4d4e-9dc8-27c7ac8c997e,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.150843468929354,76.93440952017617,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:07.497Z
3ac3ae12-dd51-4b8d-82e7-43415b9cc564,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.151432620476635,76.93402719920111,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:07.760Z
1f5f56dd-9883-4ed7-9b36-0bcf599e48d0,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.152021772023916,76.93364487822603,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:08.012Z
d2c272f6-0342-4b49-99ea-730781725bd2,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.152610923571197,76.93326255725097,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:08.277Z
18326325-99fe-4e65-8f74-62f94339fd50,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.153200075118479,76.93288023627589,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:08.542Z
8a53089a-911b-4618-910a-5f97974b1f27,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.15378922666576,76.93249791530083,309.2049259258163,327.93839649575557,0,2026-09-01T15:41:08.808Z
f473b142-1b0c-401e-b465-2faf69e82628,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.153204882232135,76.93100471822302,309.2049259258163,240.46041195926142,0,2026-09-01T15:41:09.072Z
14b2ded8-dc3f-44f4-a9f5-9ca02d72440b,bus-01,18097da0-46ae-43be-a9b3-a723699413ff,15.15286210653201,76.93037814283427,309.2049259258163,240.46041195926142,0,2026-09-01T15:41:09.323Z
3d0058c9-871a-40a9-be19-c7e38354e7e9,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.141934483813351,76.94575921146829,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:20.926Z
e5036e05-07a6-4631-a3da-da13c5a91726,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.142369549694452,76.94519748148582,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:21.177Z
8dc325cd-5e7b-40fb-8e22-124e32797c96,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.142804615575553,76.94463575150336,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:21.427Z
c0c48e86-757c-4462-8a86-23aeb3f03c80,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.143239681456654,76.9440740215209,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:21.678Z
a93af8b0-f68b-4209-8faf-2eadd8d9b9a3,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.143674747337753,76.94351229153844,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:21.942Z
16def767-1cc6-4d23-8789-a1ef0ba4c541,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.144109813218854,76.94295056155597,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:22.206Z
f6983a99-a570-4814-baa5-80fb94953dc4,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.144544879099955,76.94238883157351,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:22.471Z
54e93e99-416c-46ca-ad6e-20bacedb834b,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.144979944981056,76.94182710159104,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:22.736Z
fb2970e9-79c7-45ee-832b-e1259783f78f,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.145415010862157,76.94126537160858,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:22.987Z
42bbb8dd-aac1-4538-9684-bd208d005410,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.145850076743258,76.94070364162613,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:23.237Z
7926ae32-847e-41c8-bad6-0ebe3a957113,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.14628514262436,76.94014191164366,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:23.503Z
e6f416c6-6ae3-44cc-9d95-e51898c831c7,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.14672020850546,76.9395801816612,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:23.765Z
2acfa57a-be39-4e4e-9b64-13f241e807db,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.147155274386561,76.93901845167873,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:24.030Z
81766fa6-30b6-4c5c-bfbe-fcac52623b50,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.147590340267662,76.93845672169627,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:24.282Z
7a8db217-d15c-49e2-966d-a389c8e719f5,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.148025406148761,76.9378949917138,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:24.534Z
43573a15-1e74-4117-bd2c-8a827f8ac771,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.148460472029862,76.93733326173134,309.2049259258163,308.74403618514714,0,2026-09-01T15:51:24.797Z
414b9bdf-5aa9-4a1a-8272-f80f23132ffb,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.148550420258328,76.93718290213651,309.2049259258163,146.98513660209687,0,2026-09-01T15:51:25.061Z
cc65ed31-84c4-43f3-a477-7193e4d5560f,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.147967485104749,76.93757531249484,309.2049259258163,146.98513660209687,0,2026-09-01T15:51:25.312Z
3870558e-2092-4fa3-99c1-1bd3399d4d4c,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.14738454995117,76.93796772285316,309.2049259258163,146.98513660209687,0,2026-09-01T15:51:25.575Z
c9d49b40-1141-4452-b244-5a8ad5bb9be8,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.14706072913219,76.93810381795673,309.2049259258163,167.23815539254542,0,2026-09-01T15:51:25.826Z
ca4d93db-e964-4f49-84f8-ff28b9a5eb1a,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.146885949122414,76.9374966832762,309.2049259258163,287.13746359047866,0,2026-09-01T15:51:26.092Z
c6b69e63-f815-4bc6-93ff-350de3153dea,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.147308559645667,76.9367034460266,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:26.343Z
d4881393-4089-4dad-b9fa-97f5fefe352a,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.147897711192948,76.93632112505153,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:26.594Z
3fc7b6f5-15f3-46f4-918f-89ba5e76bf22,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.14848686274023,76.93593880407646,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:26.845Z
08511f5c-cbd1-4c0d-ae58-f46ce341bdd8,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.14907601428751,76.9355564831014,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:27.097Z
046618a0-b592-4037-a9a8-06e7010d55ae,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.149665165834792,76.93517416212632,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:27.349Z
060b51e2-e551-4a3a-a3b6-859f1b0529de,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.150254317382073,76.93479184115125,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:27.602Z
1ebb3eab-61da-42b2-82ad-47c25ce8e8e2,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.150843468929354,76.93440952017617,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:27.853Z
dcfeadde-9266-4d4b-9ba1-cda26c3c72da,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.151432620476635,76.93402719920111,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:28.117Z
f148e93a-c616-4252-bf42-412a7196401f,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.152021772023916,76.93364487822603,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:28.369Z
b5a58fa6-d0ac-47ac-a895-ca9c56ae678c,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.152610923571197,76.93326255725097,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:28.621Z
9b9fa9b9-0451-4f05-9318-65aa3bc1ffe9,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.153200075118479,76.93288023627589,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:28.872Z
2bc53d03-1c5d-4a2e-955b-836033dd4edc,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.15378922666576,76.93249791530083,309.2049259258163,327.93839649575557,0,2026-09-01T15:51:29.122Z
114f5724-2d98-4aa1-80cc-2913abc81006,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.153204882232135,76.93100471822302,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:29.385Z
0961ce97-116e-4dd7-bd26-ca9e8e7e751f,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.15286210653201,76.93037814283427,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:29.635Z
f9943fc1-249b-420a-b537-fd42fda1df32,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.152519330831886,76.92975156744554,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:29.898Z
4ad39a23-1c5f-485d-9f04-d38ce8cebc3e,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.152176555131762,76.9291249920568,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:30.148Z
28dc8a72-dba6-4827-a182-94f833cf6b65,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.151833779431636,76.92849841666806,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:30.399Z
a4dce9fb-16db-439c-9a84-4c864ec87cef,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.151491003731511,76.92787184127933,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:30.651Z
d87892b6-4c1c-4ff1-a146-348a4227788b,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.151148228031387,76.92724526589059,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:30.916Z
1b5e4474-e895-4574-a0ac-23c28ad38766,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.150805452331262,76.92661869050184,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:31.166Z
61e93f9a-f550-4a46-8a27-96608dc96908,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.150462676631136,76.9259921151131,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:31.431Z
44fb0c9a-11fa-4f0c-94c5-b401e8061fe7,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.150119900931012,76.92536553972437,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:31.695Z
346d9e01-c77d-43a3-b754-10de12bcdc5f,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.149777125230887,76.92473896433563,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:31.944Z
5f886c4a-28fd-44cb-a066-848e057257b9,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.149434349530763,76.9241123889469,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:32.197Z
09bd6040-6451-4a8a-93f7-78da4d0b7ad1,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.149091573830637,76.92348581355816,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:32.462Z
041129fe-7679-4a41-853c-48be06dcd0f8,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.148748798130512,76.92285923816941,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:32.727Z
ae10fd19-9d91-4f6f-ba27-6261daac4714,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.148406022430388,76.92223266278067,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:32.977Z
38d92669-c6f1-4425-8077-f87f4c9e8e81,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.148063246730263,76.92160608739194,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:33.240Z
a483d1e3-08de-48fb-8d56-fde1913231ed,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.147720471030137,76.9209795120032,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:33.507Z
26a258ae-0711-43a3-b1ce-45a82c58d210,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.147377695330013,76.92035293661446,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:33.769Z
c8dc4701-56f5-419d-9231-fd9588b41a7d,bus-01,6ef24e38-928b-4235-baf0-b4ab505fa294,15.147034919629888,76.91972636122573,309.2049259258163,240.46041195926142,0,2026-09-01T15:51:34.034Z
